id,long,lat,ECO_CODE,WWF_MHTNUM,C:wdist3,C:wdist4,C:wdist5,C:wdist6,C:wdist7,C:wdist8,C:ones3,C:ones4,C:ones5,C:ones6,C:ones7,C:ones8,C:sizes3,C:sizes4,C:sizes5,C:sizes6,C:sizes7,C:sizes8
enabled_col,0,0,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
175410,80.3788,16.78734,IM0201,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
175411,80.848,16.78734,IM0201,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
175412,81.3172,16.78734,IM0201,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175413,81.7863,16.78734,IM0111,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175440,94.4534,16.78734,IM0132,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
175441,94.9225,16.78734,IM0116,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175442,95.3917,16.78734,IM0116,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175443,95.8608,16.78734,IM0116,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175444,96.33,16.78734,IM0116,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175445,96.7991,16.78734,IM1404,E:da14,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175446,97.2683,16.78734,IM0132,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175447,97.7374,16.78734,IM0117,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175448,98.2066,16.78734,IM0119,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175449,98.6757,16.78734,IM0119,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175450,99.1449,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175451,99.614,16.78734,IM0202,E:dc2,S1,S1,S1,S2,S2,S2,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175452,100.0832,16.78734,IM0107,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
175453,100.5523,16.78734,IM0139,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175454,101.0215,16.78734,IM0121,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175455,101.4906,16.78734,IM0121,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
175456,101.9598,16.78734,IM0121,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175457,102.429,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
175458,102.8981,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
175459,103.3673,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
175460,103.8364,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
175461,104.3056,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S1,S1,S2,S2,S2,S2
175462,104.7747,16.78734,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
175463,105.2439,16.78734,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
175464,105.713,16.78734,IM0136,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
175465,106.1822,16.78734,IM0136,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
175466,106.6513,16.78734,IM0136,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
175467,107.1205,16.78734,IM0141,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176165,73.6877,16.33818,IM0134,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176166,74.1558,16.33818,IM0207,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176167,74.6239,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176168,75.0919,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176169,75.56,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176170,76.028,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176171,76.4961,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176172,76.9641,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176173,77.4322,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176174,77.9003,16.33818,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176175,78.3683,16.33818,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176176,78.8364,16.33818,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176177,79.3044,16.33818,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176178,79.7725,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176179,80.2406,16.33818,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176180,80.7086,16.33818,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176181,81.1767,16.33818,IM0201,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176182,81.6447,16.33818,IM1401,E:da14,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176209,94.2823,16.33818,IM0132,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
176210,94.7504,16.33818,IM1404,E:da14,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
176211,95.2184,16.33818,IM0116,E:eb1,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176212,95.6865,16.33818,IM1404,E:da14,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176217,98.0268,16.33818,IM0117,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176218,98.4948,16.33818,IM0119,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
176219,98.9629,16.33818,IM0119,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
176220,99.431,16.33818,IM0202,E:dc2,S1,S1,S1,S2,S2,S2,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176221,99.899,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176222,100.3671,16.33818,IM0107,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176223,100.8351,16.33818,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176224,101.3032,16.33818,IM0121,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176225,101.7712,16.33818,IM0121,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
176226,102.2393,16.33818,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176227,102.7074,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
176228,103.1754,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176229,103.6435,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176230,104.1115,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176231,104.5796,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
176232,105.0477,16.33818,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
176233,105.5157,16.33818,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176234,105.9838,16.33818,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
176235,106.4518,16.33818,IM0136,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
176236,106.9199,16.33818,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
176237,107.3879,16.33818,IM0141,E:eb1,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176937,74.0479,15.88902,IM0135,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176938,74.5149,15.88902,IM1301,E:ca13,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176939,74.9819,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176940,75.4489,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176941,75.9159,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176942,76.3829,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176943,76.8499,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176944,77.3169,15.88902,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
176945,77.7838,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176946,78.2508,15.88902,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176947,78.7178,15.88902,IM0201,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176948,79.1848,15.88902,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176949,79.6518,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
176950,80.1188,15.88902,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176951,80.5858,15.88902,IM1401,E:da14,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
176983,95.5298,15.88902,IM1404,E:da14,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
176988,97.8648,15.88902,IM0117,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
176989,98.3318,15.88902,IM0117,E:eb1,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176990,98.7988,15.88902,IM0119,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176991,99.2658,15.88902,IM0119,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176992,99.7328,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176993,100.1998,15.88902,IM0107,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176994,100.6668,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
176995,101.1338,15.88902,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176996,101.6008,15.88902,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
176997,102.0678,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
176998,102.5348,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
176999,103.0018,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177000,103.4688,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177001,103.9358,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
177002,104.4028,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
177003,104.8698,15.88902,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177004,105.3368,15.88902,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177005,105.8038,15.88902,IM0210,E:dc2,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
177006,106.2708,15.88902,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
177007,106.7378,15.88902,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
177008,107.2048,15.88902,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
177009,107.6718,15.88902,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
177010,108.1388,15.88902,IM0211,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177709,73.956,15.43987,IM0124,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177710,74.4219,15.43987,IM0135,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177711,74.8879,15.43987,IM1301,E:ca13,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177712,75.3539,15.43987,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
177713,75.8199,15.43987,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
177714,76.2858,15.43987,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
177715,76.7518,15.43987,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
177716,77.2178,15.43987,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
177717,77.6838,15.43987,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
177718,78.1497,15.43987,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
177719,78.6157,15.43987,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
177720,79.0817,15.43987,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
177721,79.5477,15.43987,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
177722,80.0136,15.43987,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
177761,98.1866,15.43987,IM0163,E:eb1,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S5,S5
177762,98.6526,15.43987,IM0119,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
177763,99.1186,15.43987,IM0119,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
177764,99.5846,15.43987,IM0202,E:dc2,S1,S1,S1,S2,S2,S2,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
177765,100.0505,15.43987,IM0107,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
177766,100.5165,15.43987,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
177767,100.9825,15.43987,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
177768,101.4485,15.43987,IM0210,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177769,101.9144,15.43987,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177770,102.3804,15.43987,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
177777,105.6422,15.43987,IM0210,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177778,106.1082,15.43987,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177779,106.5742,15.43987,IM0202,E:dc2,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
177780,107.0401,15.43987,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
177781,107.5061,15.43987,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
177782,107.9721,15.43987,IM0211,E:dc2,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S5,S5
177783,108.4381,15.43987,IM0211,E:dc2,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
178484,74.345,14.99071,IM0134,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178485,74.81,14.99071,IM0135,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178486,75.275,14.99071,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
178487,75.74,14.99071,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
178488,76.205,14.99071,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
178489,76.6699,14.99071,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
178490,77.1349,14.99071,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
178491,77.5999,14.99071,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
178492,78.0649,14.99071,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
178493,78.5299,14.99071,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
178494,78.9949,14.99071,IM0201,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S3,S4,S5,S6,S7
178495,79.4598,14.99071,IM1301,E:ca13,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
178496,79.9248,14.99071,IM1301,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
178535,98.0591,14.99071,IM0163,E:eb1,S2,S2,S3,S4,S5,S5,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178536,98.5241,14.99071,IM0108,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178537,98.9891,14.99071,IM0119,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
178538,99.4541,14.99071,IM0119,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178539,99.919,14.99071,IM0107,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
178540,100.384,14.99071,IM0107,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
178541,100.849,14.99071,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
178542,101.314,14.99071,IM0210,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S1,S1,S2,S2,S2,S2
178543,101.779,14.99071,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
178544,102.2439,14.99071,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S6,S2,S3,S4,S5,S6,S7
178545,102.7089,14.99071,IM0202,E:dc2,S1,S1,S1,S2,S2,S2,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
178546,103.1739,14.99071,IM0202,E:dc2,S1,S1,S1,S2,S2,S2,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
178547,103.6389,14.99071,IM0202,E:dc2,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
178551,105.4988,14.99071,IM0210,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178552,105.9638,14.99071,IM0202,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178553,106.4288,14.99071,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
178554,106.8938,14.99071,IM0210,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
178555,107.3587,14.99071,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
178556,107.8237,14.99071,IM0152,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
