ID,MEAN_HYP,MEAN_LOP,MEAN_HOD,MEAN_AL,MEAN_OL,MEAN_SF,MEAN_OT,MEAN_CM,MEAN_OO,MEAN_ETH,MEAN_LOPT,NB_SPC
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F
153364,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
153365,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
153366,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
153367,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
153370,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
153371,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
153372,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
153373,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
153374,1.750,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.250,0.000,4
153375,1.750,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.250,0.000,4
153376,1.750,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.250,0.000,4
153377,1.750,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.250,0.000,4
153378,1.750,1.000,1.000,0.000,0.500,0.375,0.000,0.000,0.125,0.125,0.000,8
153379,1.714,0.857,1.000,0.000,0.429,0.286,0.000,0.000,0.143,0.143,0.000,7
153380,1.833,1.333,1.000,0.167,0.667,0.333,0.000,0.000,0.167,0.000,0.000,6
153381,1.833,1.333,1.000,0.167,0.667,0.167,0.000,0.000,0.333,0.000,0.000,6
153382,2.000,1.600,1.000,0.200,0.800,0.200,0.000,0.000,0.400,0.000,0.000,5
153383,2.000,1.500,1.000,0.250,0.750,0.000,0.250,0.250,0.250,0.000,0.000,4
153384,2.500,1.500,1.000,0.000,0.750,0.000,0.250,0.250,0.500,0.000,0.000,4
153385,2.250,1.500,1.000,0.250,0.750,0.000,0.250,0.250,0.250,0.000,0.000,4
153386,2.250,1.500,1.000,0.250,0.750,0.000,0.250,0.250,0.250,0.000,0.000,4
153387,2.750,2.000,1.000,0.250,1.000,0.000,0.250,0.250,0.500,0.000,0.000,4
153388,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
153389,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
153390,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
153391,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153392,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153393,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153394,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153395,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153396,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153397,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153398,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153399,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153400,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
153401,2.571,2.000,1.000,0.286,1.000,0.000,0.143,0.143,0.571,0.000,0.000,7
153402,2.571,2.000,1.000,0.286,1.000,0.000,0.143,0.143,0.571,0.000,0.000,7
153403,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
153404,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
153405,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.000,0.000,6
153406,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.000,0.000,6
153407,2.000,1.429,1.000,0.286,0.714,0.000,0.000,0.000,0.429,0.143,0.000,7
153408,1.714,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
153409,2.000,1.333,1.000,0.222,0.667,0.000,0.000,0.000,0.444,0.111,0.000,9
153410,1.909,1.455,1.000,0.273,0.727,0.091,0.000,0.000,0.364,0.091,0.000,11
153411,1.909,1.455,1.000,0.273,0.727,0.091,0.000,0.000,0.364,0.091,0.000,11
153412,1.923,1.538,1.000,0.308,0.769,0.077,0.000,0.000,0.385,0.077,0.000,13
153413,2.200,1.600,1.000,0.200,0.800,0.100,0.000,0.000,0.500,0.000,0.000,10
153414,2.273,1.636,1.000,0.182,0.818,0.091,0.000,0.000,0.545,0.000,0.000,11
153415,2.111,1.556,1.000,0.222,0.778,0.111,0.000,0.000,0.444,0.000,0.000,9
153416,1.900,1.200,1.000,0.200,0.600,0.000,0.000,0.000,0.400,0.100,0.000,10
153417,2.077,1.385,1.000,0.154,0.692,0.077,0.000,0.000,0.462,0.077,0.000,13
153418,2.133,1.600,1.000,0.200,0.800,0.133,0.000,0.000,0.467,0.067,0.000,15
153419,2.071,1.571,1.000,0.214,0.786,0.143,0.000,0.000,0.429,0.071,0.000,14
153420,1.867,1.600,1.000,0.333,0.800,0.133,0.000,0.000,0.333,0.067,0.000,15
153421,1.867,1.600,1.000,0.333,0.800,0.133,0.000,0.000,0.333,0.067,0.000,15
153422,1.786,1.571,1.000,0.357,0.786,0.143,0.000,0.000,0.286,0.071,0.000,14
153423,1.786,1.571,1.000,0.357,0.786,0.143,0.000,0.000,0.286,0.071,0.000,14
153424,1.786,1.571,1.000,0.357,0.786,0.143,0.000,0.000,0.286,0.071,0.000,14
153425,1.800,1.467,1.000,0.400,0.733,0.067,0.000,0.000,0.333,0.067,0.000,15
153426,1.714,1.429,1.000,0.429,0.714,0.071,0.000,0.000,0.286,0.071,0.000,14
153427,1.636,1.273,1.000,0.364,0.636,0.091,0.000,0.000,0.273,0.091,0.000,11
153428,1.143,0.857,1.000,0.429,0.429,0.143,0.000,0.000,0.000,0.143,0.000,7
153429,1.143,0.857,1.000,0.429,0.429,0.143,0.000,0.000,0.000,0.143,0.000,7
153430,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
153431,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
153432,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
153433,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
153434,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153435,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153436,1.000,1.200,1.000,0.600,0.600,0.000,0.000,0.000,0.000,0.200,0.000,5
153437,1.000,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.167,0.000,6
153438,1.286,1.429,1.000,0.571,0.714,0.000,0.000,0.000,0.143,0.143,0.000,7
153439,1.500,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.125,0.000,8
153440,1.500,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.125,0.000,8
153441,1.500,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.125,0.000,8
153442,1.000,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.167,0.000,6
153443,1.000,1.200,1.000,0.600,0.600,0.000,0.000,0.000,0.000,0.200,0.000,5
153444,1.000,1.200,1.000,0.600,0.600,0.000,0.000,0.000,0.000,0.200,0.000,5
153445,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153446,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153447,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153448,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153449,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153450,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153451,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
153452,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
153453,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
153454,1.286,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
153455,1.444,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
153456,1.444,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
153457,1.500,1.400,1.000,0.300,0.700,0.100,0.000,0.000,0.300,0.100,0.000,10
153458,1.286,1.429,1.000,0.429,0.714,0.000,0.000,0.000,0.286,0.143,0.000,7
153459,1.000,1.333,1.000,0.500,0.667,0.000,0.000,0.000,0.167,0.167,0.000,6
153461,1.000,1.500,1.000,0.750,0.750,0.000,0.000,0.000,0.000,0.250,0.000,4
154057,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154058,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154059,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154060,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154061,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154062,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154063,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154064,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154065,2.000,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,4
154066,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
154067,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
154068,1.667,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
154069,1.750,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.250,0.000,4
154070,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154071,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154072,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154073,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154074,2.000,1.111,1.222,0.000,0.667,0.556,0.111,0.111,0.000,0.111,0.333,9
154075,1.500,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.167,0.000,6
154076,1.714,0.857,1.000,0.000,0.429,0.286,0.000,0.000,0.143,0.143,0.000,7
154077,1.714,1.143,1.000,0.143,0.571,0.143,0.000,0.000,0.286,0.143,0.000,7
154078,2.286,1.714,1.000,0.143,0.857,0.143,0.000,0.000,0.571,0.000,0.000,7
154079,2.000,1.333,1.000,0.167,0.667,0.000,0.000,0.000,0.500,0.000,0.000,6
154080,1.800,1.200,1.000,0.200,0.600,0.000,0.000,0.000,0.400,0.000,0.000,5
154081,2.000,1.333,1.000,0.167,0.667,0.000,0.000,0.000,0.500,0.000,0.000,6
154082,1.800,1.200,1.000,0.200,0.600,0.000,0.000,0.000,0.400,0.000,0.000,5
154083,2.400,1.600,1.000,0.200,0.800,0.000,0.200,0.200,0.400,0.000,0.000,5
154084,2.400,1.600,1.000,0.200,0.800,0.000,0.200,0.200,0.400,0.000,0.000,5
154085,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154086,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154087,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154088,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154089,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154090,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154091,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
154092,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
154093,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
154094,2.833,2.000,1.000,0.167,1.000,0.000,0.167,0.167,0.667,0.000,0.000,6
154095,2.571,2.000,1.000,0.286,1.000,0.000,0.143,0.143,0.571,0.000,0.000,7
154096,2.571,2.000,1.000,0.286,1.000,0.000,0.143,0.143,0.571,0.000,0.000,7
154097,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
154098,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
154099,2.400,2.000,1.000,0.400,1.000,0.000,0.000,0.000,0.600,0.000,0.000,5
154100,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.000,0.000,6
154101,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.000,0.000,6
154102,2.000,1.429,1.000,0.286,0.714,0.000,0.000,0.000,0.429,0.143,0.000,7
154103,1.778,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
154104,1.778,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
154105,1.778,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
154106,1.818,1.455,1.000,0.364,0.727,0.000,0.000,0.000,0.364,0.091,0.000,11
154107,1.917,1.500,1.000,0.333,0.750,0.000,0.000,0.000,0.417,0.083,0.000,12
154108,1.917,1.500,1.000,0.333,0.750,0.000,0.000,0.000,0.417,0.083,0.000,12
154109,2.000,1.455,1.000,0.273,0.727,0.000,0.000,0.000,0.455,0.091,0.000,11
154110,2.000,1.455,1.000,0.273,0.727,0.000,0.000,0.000,0.455,0.091,0.000,11
154111,2.100,1.400,1.000,0.200,0.700,0.000,0.000,0.000,0.500,0.100,0.000,10
154112,2.000,1.333,1.000,0.222,0.667,0.000,0.000,0.000,0.444,0.111,0.000,9
154113,2.062,1.375,1.000,0.188,0.688,0.125,0.000,0.000,0.438,0.062,0.000,16
154114,2.071,1.571,1.000,0.214,0.786,0.143,0.000,0.000,0.429,0.071,0.000,14
154115,2.000,1.647,1.000,0.294,0.824,0.118,0.000,0.000,0.412,0.059,0.000,17
154116,1.867,1.600,1.000,0.333,0.800,0.133,0.000,0.000,0.333,0.067,0.000,15
154117,1.867,1.600,1.000,0.333,0.800,0.133,0.000,0.000,0.333,0.067,0.000,15
154118,1.786,1.571,1.000,0.357,0.786,0.143,0.000,0.000,0.286,0.071,0.000,14
154119,1.786,1.571,1.000,0.357,0.786,0.143,0.000,0.000,0.286,0.071,0.000,14
154120,1.867,1.600,1.000,0.333,0.800,0.133,0.000,0.000,0.333,0.067,0.000,15
154121,1.750,1.333,1.000,0.333,0.667,0.083,0.000,0.000,0.333,0.083,0.000,12
154122,1.750,1.333,1.000,0.333,0.667,0.083,0.000,0.000,0.333,0.083,0.000,12
154123,1.143,0.857,1.000,0.429,0.429,0.143,0.000,0.000,0.000,0.143,0.000,7
154124,1.143,0.857,1.000,0.429,0.429,0.143,0.000,0.000,0.000,0.143,0.000,7
154125,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154126,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154127,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154128,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154129,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154130,1.200,1.200,1.000,0.400,0.600,0.200,0.000,0.000,0.000,0.200,0.000,5
154131,1.000,1.200,1.000,0.600,0.600,0.000,0.000,0.000,0.000,0.200,0.000,5
154132,1.000,1.200,1.000,0.600,0.600,0.000,0.000,0.000,0.000,0.200,0.000,5
154133,1.000,1.200,1.000,0.600,0.600,0.000,0.000,0.000,0.000,0.200,0.000,5
154134,1.571,1.429,1.000,0.429,0.714,0.000,0.000,0.000,0.286,0.143,0.000,7
154135,1.500,1.250,1.000,0.375,0.625,0.000,0.000,0.000,0.250,0.125,0.000,8
154136,1.500,1.250,1.000,0.375,0.625,0.000,0.000,0.000,0.250,0.125,0.000,8
154137,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,6
154138,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154139,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
154140,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
154141,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
154142,1.400,1.200,1.000,0.400,0.600,0.000,0.000,0.000,0.200,0.200,0.000,5
154143,1.400,1.200,1.000,0.400,0.600,0.000,0.000,0.000,0.200,0.200,0.000,5
154144,1.400,1.200,1.000,0.400,0.600,0.000,0.000,0.000,0.200,0.200,0.000,5
154145,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
154146,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154147,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154148,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154149,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,8
154150,1.500,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,8
154151,1.444,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
154152,1.500,1.400,1.000,0.300,0.700,0.100,0.000,0.000,0.300,0.100,0.000,10
154153,1.250,1.250,1.000,0.375,0.625,0.000,0.000,0.000,0.250,0.125,0.000,8
154154,1.286,1.429,1.000,0.429,0.714,0.000,0.000,0.000,0.286,0.143,0.000,7
154155,1.286,1.429,1.000,0.429,0.714,0.000,0.000,0.000,0.286,0.143,0.000,7
154156,1.333,1.333,1.000,0.500,0.667,0.000,0.000,0.000,0.167,0.167,0.000,6
154157,1.400,1.600,1.000,0.600,0.800,0.000,0.000,0.000,0.200,0.200,0.000,5
154158,1.000,1.600,1.000,0.600,0.800,0.000,0.000,0.000,0.200,0.200,0.000,5
154754,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154755,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154756,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154757,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154758,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,4
154759,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
154763,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.000,0.000,3
154764,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.000,0.000,3
154765,2.000,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,4
154766,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154767,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154768,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154769,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154770,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154771,2.000,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
154772,2.125,1.250,1.250,0.000,0.750,0.625,0.125,0.125,0.000,0.125,0.375,8
154773,2.125,1.250,1.250,0.000,0.750,0.625,0.125,0.125,0.000,0.125,0.375,8
154774,2.000,1.111,1.222,0.000,0.667,0.556,0.111,0.111,0.000,0.111,0.333,9
154775,1.714,0.857,1.000,0.000,0.429,0.429,0.000,0.000,0.000,0.143,0.000,7
154776,2.000,1.111,1.000,0.000,0.556,0.333,0.000,0.000,0.222,0.111,0.000,9
154777,2.000,1.111,1.000,0.000,0.556,0.222,0.000,0.000,0.333,0.111,0.000,9
154778,1.778,1.111,1.000,0.111,0.556,0.111,0.000,0.000,0.333,0.111,0.000,9
154779,2.125,1.500,1.000,0.125,0.750,0.125,0.000,0.000,0.500,0.000,0.000,8
154780,2.143,1.429,1.000,0.143,0.714,0.000,0.000,0.000,0.571,0.000,0.000,7
154781,2.143,1.429,1.000,0.143,0.714,0.000,0.000,0.000,0.571,0.000,0.000,7
154782,2.000,1.000,1.000,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,4
154783,2.000,1.000,1.000,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,4
154784,2.500,1.667,1.000,0.167,0.833,0.000,0.167,0.167,0.500,0.000,0.000,6
154785,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154786,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
154787,2.750,2.000,1.000,0.250,1.000,0.000,0.000,0.000,0.750,0.000,0.000,4
154788,2.750,2.000,1.000,0.250,1.000,0.000,0.000,0.000,0.750,0.000,0.000,4
154789,2.750,2.000,1.000,0.250,1.000,0.000,0.000,0.000,0.750,0.000,0.000,4
154790,2.750,2.000,1.000,0.250,1.000,0.000,0.000,0.000,0.750,0.000,0.000,4
154791,2.750,2.000,1.000,0.250,1.000,0.000,0.000,0.000,0.750,0.000,0.000,4
154792,2.400,2.000,1.000,0.400,1.000,0.000,0.000,0.000,0.600,0.000,0.000,5
154793,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
154794,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
154795,2.500,2.000,1.000,0.333,1.000,0.000,0.000,0.000,0.667,0.000,0.000,6
154796,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.167,0.000,6
154797,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.167,0.000,6
154798,2.167,1.667,1.000,0.333,0.833,0.000,0.000,0.000,0.500,0.167,0.000,6
154799,1.875,1.250,1.000,0.250,0.625,0.000,0.000,0.000,0.375,0.125,0.000,8
154800,1.778,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
154801,1.778,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.111,0.000,9
154802,1.900,1.400,1.000,0.300,0.700,0.000,0.000,0.000,0.400,0.100,0.000,10
154803,1.818,1.455,1.000,0.364,0.727,0.000,0.000,0.000,0.364,0.091,0.000,11
154804,1.818,1.455,1.000,0.364,0.727,0.000,0.000,0.000,0.364,0.091,0.000,11
154805,1.833,1.500,1.000,0.333,0.750,0.083,0.000,0.000,0.333,0.083,0.000,12
154806,1.818,1.455,1.000,0.364,0.727,0.000,0.000,0.000,0.364,0.091,0.000,11
154807,1.818,1.455,1.000,0.364,0.727,0.000,0.000,0.000,0.364,0.091,0.000,11
154808,1.900,1.400,1.000,0.300,0.700,0.000,0.000,0.000,0.400,0.100,0.000,10
154809,1.900,1.400,1.000,0.300,0.700,0.000,0.000,0.000,0.400,0.100,0.000,10
154810,2.000,1.333,1.000,0.222,0.667,0.000,0.000,0.000,0.444,0.111,0.000,9
154811,2.077,1.385,1.000,0.231,0.692,0.077,0.000,0.000,0.462,0.077,0.000,13
154812,2.133,1.467,1.000,0.200,0.733,0.133,0.000,0.000,0.467,0.067,0.000,15
154813,2.062,1.625,1.000,0.250,0.812,0.125,0.000,0.000,0.438,0.062,0.000,16
154814,1.929,1.571,1.000,0.286,0.786,0.143,0.000,0.000,0.357,0.071,0.000,14
154815,1.929,1.571,1.000,0.286,0.786,0.143,0.000,0.000,0.357,0.071,0.000,14
154816,1.846,1.538,1.000,0.308,0.769,0.154,0.000,0.000,0.308,0.077,0.000,13
154817,1.846,1.538,1.000,0.308,0.769,0.154,0.000,0.000,0.308,0.077,0.000,13
154818,1.846,1.538,1.000,0.308,0.769,0.154,0.000,0.000,0.308,0.077,0.000,13
154819,1.900,1.400,1.000,0.200,0.700,0.100,0.000,0.000,0.400,0.100,0.000,10
154820,1.818,1.455,1.000,0.273,0.727,0.091,0.000,0.000,0.364,0.091,0.000,11
154821,1.636,1.273,1.000,0.364,0.636,0.091,0.000,0.000,0.273,0.091,0.000,11
154822,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154823,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154824,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154825,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154826,1.167,1.000,1.000,0.333,0.500,0.167,0.000,0.000,0.000,0.167,0.000,6
154827,1.143,0.857,1.000,0.429,0.429,0.143,0.000,0.000,0.000,0.143,0.000,7
154828,1.143,0.857,1.000,0.429,0.429,0.143,0.000,0.000,0.000,0.143,0.000,7
154829,1.125,1.000,1.000,0.500,0.500,0.125,0.000,0.000,0.000,0.125,0.000,8
154830,1.125,1.000,1.000,0.500,0.500,0.125,0.000,0.000,0.000,0.125,0.000,8
154831,1.000,0.857,1.000,0.571,0.429,0.000,0.000,0.000,0.000,0.143,0.000,7
154832,1.286,1.143,1.000,0.429,0.571,0.000,0.000,0.000,0.143,0.143,0.000,7
154833,1.286,1.143,1.000,0.429,0.571,0.000,0.000,0.000,0.143,0.143,0.000,7
154834,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.167,0.000,6
154835,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154836,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154837,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154838,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154839,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154840,1.000,0.800,1.000,0.400,0.400,0.000,0.000,0.000,0.000,0.200,0.000,5
154841,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
